iyear;imonth;iday;country;region;success;suicide;attacktype1;targtype1;guncertain1;weaptype1;gname
1970;4;2;160;5;1;0;9;4;0;13;New Peoples Army (NPA)
1970;4;2;217;1;0;0;3;1;0;6;Left-Wing Militants
1970;4;3;96;8;1;0;2;1;0;5;Saor Eire (Irish Republican Group)
1970;4;4;217;1;0;0;3;1;0;6;Left-Wing Militants
1970;4;4;217;1;0;0;3;14;0;6;Left-Wing Militants
1970;4;4;217;1;1;0;7;8;0;8;Student Radicals
1970;4;5;30;3;0;0;6;7;0;13;Popular Revolutionary Vanguard (VPR)
1970;4;5;11;3;1;0;2;4;0;5;Argentine Liberation Front (FAL)
1970;4;5;217;1;1;0;3;21;0;6;Strikers
1970;4;5;217;1;1;0;7;1;0;8;Strikers
1970;4;5;217;1;1;0;7;8;0;8;Student Radicals
1970;4;8;217;1;1;0;3;14;0;6;Strikers
1970;4;8;217;1;1;0;7;8;1;8;Chicano Liberation Front
1970;4;11;217;1;1;0;3;4;0;6;Left-Wing Militants
1970;4;11;217;1;1;0;7;8;0;8;Student Radicals
1970;4;13;217;1;1;0;3;21;0;6;New World Liberation Front (NWLF)
1970;4;14;217;1;1;0;3;1;0;6;Strikers
1970;4;14;217;1;0;0;3;8;0;6;Student Radicals
1970;4;15;102;10;1;0;3;7;0;6;Popular Front for the Liberation of Palestine (PFLP)
1970;4;15;217;1;1;0;7;14;0;8;Cuban Exiles
1970;4;15;217;1;1;0;7;8;1;8;Chicano Liberation Front
1970;4;15;217;1;1;0;7;8;1;8;Chicano Liberation Front
1970;4;16;217;1;1;0;3;1;0;6;Strikers
1970;4;17;217;1;1;0;2;3;1;5;Black Panthers
1970;4;19;217;1;1;0;3;15;0;6;White extremists
1970;4;19;217;1;1;0;3;1;0;6;White extremists
1970;4;19;217;1;1;0;3;1;0;6;White extremists
1970;4;19;217;1;1;0;3;2;0;6;White extremists
1970;4;19;217;1;0;0;3;3;0;6;Black Nationalists
1970;4;20;217;1;1;0;7;8;0;8;Student Radicals
1970;4;21;217;1;1;0;7;1;0;8;Left-Wing Militants
1970;4;22;217;1;1;0;3;1;0;6;Strikers
1970;4;22;217;1;1;0;7;8;0;8;Student Radicals
1970;4;22;217;1;0;0;7;8;0;8;Student Radicals
1970;4;22;217;1;1;0;7;2;0;8;Student Radicals
1970;4;22;217;1;0;0;7;3;1;8;Student Radicals
1970;4;22;217;1;1;0;7;8;0;8;Left-Wing Militants
1970;4;23;217;1;0;0;3;4;0;6;Armed Commandos of Liberation
1970;4;23;217;1;0;0;3;16;0;6;Armed Commandos of Liberation
1970;4;23;217;1;0;0;3;16;0;6;Armed Commandos of Liberation
1970;4;23;217;1;0;0;3;3;0;6;Armed Commandos of Liberation
1970;4;24;217;1;1;0;7;8;0;8;Student Radicals
1970;4;24;217;1;1;0;2;3;0;5;Black Panthers
1970;4;24;217;1;1;0;3;4;0;6;Left-Wing Militants
1970;4;24;217;1;0;0;1;7;0;5;The World United Formosans for Independence (WUFI)
1970;4;25;209;10;1;0;3;6;0;6;Palestinians
1970;4;25;217;1;1;0;7;8;0;8;Left-Wing Militants
1970;4;25;217;1;1;0;3;1;0;6;Left-Wing Militants
1970;4;25;217;1;1;0;3;1;0;6;Left-Wing Militants
1970;4;25;217;1;1;0;3;1;0;6;Left-Wing Militants
1970;4;26;217;1;1;0;3;2;1;6;Black Nationalists
1970;4;26;217;1;1;0;3;9;1;6;Black Nationalists
1970;4;26;217;1;1;0;3;2;0;6;Left-Wing Militants
1970;4;27;217;1;1;0;3;1;1;6;Black Nationalists
1970;4;27;217;1;1;0;7;8;0;8;Student Radicals
1970;4;27;217;1;1;0;7;8;0;8;Student Radicals
1970;4;27;217;1;0;0;3;8;0;6;Student Radicals
1970;4;27;217;1;0;0;7;14;0;8;Left-Wing Militants
1970;4;28;362;8;1;0;7;1;0;8;Extraparliamentary Opposition (APO)
1970;4;29;217;1;0;0;3;3;1;6;Black Nationalists
1970;4;30;217;1;0;0;3;1;1;6;Black Nationalists
1970;5;0;217;1;1;0;7;15;0;8;Black Nationalists
1970;5;0;217;1;1;0;3;1;0;6;Puerto Rican Nationalists
1970;5;1;217;1;1;0;7;4;0;8;Left-Wing Militants
1970;5;1;217;1;1;0;3;4;0;6;Student Radicals
1970;5;1;217;1;1;0;3;8;0;6;Student Radicals
1970;5;1;217;1;1;0;3;1;1;6;Armed Revolutionary Independence Movement (MIRA)
1970;5;1;217;1;1;0;3;1;1;6;Armed Revolutionary Independence Movement (MIRA)
1970;5;1;217;1;1;0;7;1;0;8;Revolutionary Force 26
1970;5;1;217;1;1;0;7;1;0;8;Revolutionary Force 26
1970;5;4;158;3;1;0;1;7;0;5;Palestinians
1970;5;4;217;1;1;0;7;2;0;8;Strikers
1970;5;4;217;1;1;0;3;4;0;6;Student Radicals
1970;5;4;217;1;1;0;7;2;0;8;Left-Wing Militants
1970;5;4;217;1;1;0;7;4;0;8;Left-Wing Militants
1970;5;5;499;9;1;0;7;7;0;8;Extraparliamentary Opposition (APO)
1970;5;5;217;1;1;0;7;4;0;8;Left-Wing Militants
1970;5;5;217;1;1;0;3;8;0;6;Black Afro Militant Movement
1970;5;5;217;1;1;0;7;2;0;8;Left-Wing Militants
1970;5;6;217;1;1;0;7;2;0;8;Left-Wing Militants
1970;5;6;217;1;1;0;3;4;0;6;Left-Wing Militants
1970;5;6;217;1;1;0;7;4;0;8;Left-Wing Militants
1970;5;6;217;1;1;0;7;2;0;8;Left-Wing Militants
1970;5;6;217;1;0;0;7;4;0;8;Left-Wing Militants
1970;5;6;217;1;1;0;7;2;0;8;Left-Wing Militants
1970;5;6;217;1;1;0;7;15;0;8;Black Nationalists
1970;5;8;217;1;1;0;7;4;0;8;Left-Wing Militants
1970;5;9;217;1;1;0;7;8;1;8;Stop the War Coalition
1970;5;9;217;1;1;0;3;2;0;6;Left-Wing Militants
1970;5;9;217;1;1;0;2;3;0;5;Black Nationalists
1970;5;10;499;9;1;0;7;1;0;8;Extraparliamentary Opposition (APO)
1970;5;10;217;1;1;0;3;12;0;6;Weather Underground Weathermen
1970;5;12;199;8;1;0;3;6;0;6;1st of May Group
1970;5;12;217;1;1;0;3;16;0;6;Ku Klux Klan
1970;5;12;217;1;1;0;7;2;0;8;Left-Wing Militants
1970;5;13;217;1;1;0;3;3;1;6;Black Panthers
1970;5;13;217;1;1;0;3;4;0;6;Left-Wing Militants
1970;5;13;217;1;1;0;7;14;0;8;Black Nationalists
1970;5;13;217;1;1;0;7;1;0;8;Black Afro Militant Movement
1970;5;14;217;1;1;0;7;4;0;8;Left-Wing Militants
1970;5;14;217;1;1;0;3;8;0;6;Student Radicals
1970;5;14;217;1;0;0;3;8;0;6;Student Radicals
1970;5;14;217;1;0;0;7;1;0;8;Black Nationalists
1970;5;15;218;3;1;0;1;4;0;5;Tupamaros (Uruguay)
1970;5;15;217;1;0;0;3;1;0;6;Black Nationalists
1970;5;16;217;1;0;0;3;4;0;6;Cuban Action
1970;5;19;217;1;1;0;7;2;0;8;Left-Wing Militants
1970;5;20;217;1;0;0;7;2;0;8;Left-Wing Militants
1970;5;20;217;1;1;0;7;8;0;8;Black Afro Militant Movement
1970;5;21;217;1;1;0;3;14;0;6;Strikers
1970;5;22;217;1;1;0;8;17;0;9;Jewish Defense League (JDL)
1970;5;22;217;1;1;0;2;3;0;5;Black Nationalists
1970;5;22;217;1;1;0;3;3;1;6;Black Panthers
1970;5;25;217;1;1;0;7;1;0;8;Black Nationalists
1970;5;26;217;1;1;0;7;1;0;8;Black Nationalists
1970;5;26;217;1;1;0;7;1;0;8;Black Nationalists
1970;5;27;217;1;1;0;3;2;0;6;Left-Wing Militants
1970;5;27;217;1;1;0;7;15;0;8;Black Nationalists
1970;5;27;217;1;1;0;7;15;0;8;Black Nationalists
1970;5;28;217;1;1;0;2;3;0;5;Black Panthers
1970;5;28;217;1;0;0;3;2;0;6;Left-Wing Militants
1970;5;28;217;1;1;0;3;8;0;6;Student Radicals
1970;5;28;217;1;1;0;7;8;0;8;Right-wing extremists
1970;5;29;11;3;1;0;6;2;0;13;Montoneros (Argentina)
1970;5;29;218;3;1;0;2;4;0;5;Tupamaros (Uruguay)
1970;5;29;217;1;0;0;3;14;1;6;Black Nationalists
1970;5;29;217;1;1;0;7;4;0;11;Left-Wing Militants
1970;5;30;217;1;1;0;3;1;0;6;Left-Wing Militants
1970;6;1;11;3;1;0;1;2;0;5;Montoneros (Argentina)
1970;6;3;217;1;1;0;7;2;0;8;Left-Wing Militants
1970;6;4;217;1;1;0;3;3;1;6;Black Nationalists
1970;6;5;217;1;1;0;3;4;0;6;Student Radicals
1970;6;6;160;5;1;0;3;7;0;6;Kabataang Makabayan (KM)
1970;6;6;362;8;1;0;2;1;0;5;Extraparliamentary Opposition (APO)
1970;6;6;362;8;1;0;2;2;0;5;Extraparliamentary Opposition (APO)
1970;6;6;217;1;0;0;3;3;1;6;Black Nationalists
1970;6;7;102;10;1;0;6;7;0;13;Popular Front for the Liberation of Palestine (PFLP)
1970;6;7;217;1;1;0;3;3;1;6;Black Nationalists
1970;6;8;217;1;1;0;3;2;0;6;Weather Underground Weathermen
1970;6;8;217;1;1;0;3;4;0;6;Left-Wing Militants
1970;6;9;222;3;1;0;6;1;0;13;Armed Forces of National Liberation- Venezuela (FALN)
1970;6;9;94;10;1;0;3;6;0;6;Popular Front for the Liberation of Palestine (PFLP)
1970;6;9;217;1;1;0;3;3;0;6;Weather Underground Weathermen
1970;6;9;102;10;1;0;5;1;0;5;Popular Front for the Liberation of Palestine (PFLP)
1970;6;9;102;10;1;0;5;1;0;5;Popular Front for the Liberation of Palestine (PFLP)
1970;6;9;217;1;1;0;7;2;0;8;Left-Wing Militants
1970;6;9;217;1;0;0;1;14;0;5;Black Nationalists
1970;6;10;102;10;1;0;1;4;0;13;Popular Front for the Liberation of Palestine (PFLP)
1970;6;11;30;3;1;0;6;7;0;13;Popular Revolutionary Vanguard (VPR)
1970;6;11;217;1;1;0;3;3;1;6;Black Panthers
1970;6;12;218;3;1;0;9;7;0;13;Tupamaros (Uruguay)
1970;6;12;217;1;0;0;3;2;0;6;Black Nationalists
1970;6;12;217;1;1;0;2;3;0;5;Black Nationalists
1970;6;13;217;1;1;0;3;1;1;6;Black Panthers
1970;6;13;217;1;1;0;3;1;0;6;Black Nationalists
1970;6;15;217;1;1;0;3;3;1;6;Black Nationalists
1970;6;17;217;1;1;0;3;3;1;6;Black Nationalists
1970;6;18;217;1;1;0;7;8;0;8;Student Radicals
1970;6;18;217;1;1;0;7;13;1;8;Black Nationalists
1970;6;19;217;1;1;0;2;3;0;5;Black Nationalists
1970;6;19;217;1;1;0;2;3;0;5;Black Nationalists
1970;6;21;217;1;0;0;3;3;1;6;Black Panthers
1970;6;23;217;1;0;0;3;4;0;6;Left-Wing Militants
1970;6;23;217;1;1;0;3;1;0;6;Jewish Defense League (JDL)
1970;6;25;217;1;1;0;3;14;0;6;White extremists
1970;6;26;603;8;0;0;2;17;0;8;Irish Republican Army (IRA)
1970;6;27;603;8;1;0;2;14;0;5;Irish Republican Army (IRA)
1970;6;27;603;8;1;0;2;14;0;5;Irish Republican Army (IRA)
1970;6;27;603;8;1;0;2;14;0;5;Irish Republican Army (IRA)
1970;6;27;603;8;1;0;2;15;0;5;Ulster Volunteer Force (UVF)
1970;6;28;217;1;0;0;2;3;0;5;National Committee to Combat Fascism
1970;6;29;217;1;1;0;3;8;1;6;Black Panthers
1970;6;29;217;1;0;0;3;1;0;6;Left-Wing Militants
1970;6;30;217;1;1;0;2;3;1;5;Black Nationalists
1970;7;0;217;1;0;0;3;1;0;6;Left-Wing Militants
1970;7;0;217;1;1;0;7;15;0;8;Black Nationalists
1970;7;1;217;1;1;0;3;14;0;6;Revolutionary Force Seven
1970;7;1;217;1;1;0;3;8;0;6;Student Radicals
1970;7;2;217;1;1;0;3;7;0;6;Revolutionary Force Seven
1970;7;2;217;1;1;0;3;7;0;6;Revolutionary Force Seven
1970;7;2;217;1;1;0;3;7;0;6;Revolutionary Force Seven
1970;7;2;217;1;1;0;3;7;0;6;Revolutionary Force Seven
1970;7;2;217;1;1;0;3;1;1;6;Black Panthers
1970;7;2;217;1;0;0;3;3;0;6;Black Nationalists
1970;7;3;217;1;0;0;3;14;0;6;White extremists
1970;7;3;217;1;1;0;3;1;1;6;Seattle Liberation Front
1970;7;4;217;1;1;0;7;4;0;8;Left-Wing Militants
1970;7;4;217;1;1;0;3;8;0;6;White extremists
1970;7;4;217;1;1;0;1;14;0;5;Strikers
1970;7;5;217;1;0;0;3;3;1;6;Black Nationalists
1970;7;7;217;1;1;0;3;14;0;6;Weather Underground Weathermen
1970;7;8;217;1;1;0;7;10;0;8;Strikers
1970;7;9;217;1;1;0;7;2;0;8;Left-Wing Militants
1970;7;11;83;2;1;0;6;1;0;13;Rebel Armed Forces of Guatemala (FAR)
1970;7;11;217;1;1;0;2;14;0;5;White extremists
1970;7;14;217;1;1;0;7;12;0;8;Black Nationalists
1970;7;14;217;1;1;0;7;4;0;8;Left-Wing Militants
1970;7;16;217;1;1;0;7;12;0;8;White extremists
1970;7;16;217;1;1;0;7;4;0;8;Left-Wing Militants
1970;7;16;217;1;1;0;7;2;0;8;Left-Wing Militants
1970;7;17;217;1;1;0;2;3;0;5;Black Nationalists
1970;7;18;217;1;1;0;3;1;0;6;Left-Wing Militants
1970;7;20;217;1;1;0;7;12;0;8;Black Nationalists
1970;7;21;26;3;1;0;6;1;0;13;Ejercito de Liberacion Nacional (Bolivia)
1970;7;21;217;1;1;0;3;3;0;6;Left-Wing Militants
1970;7;21;217;1;1;0;3;1;0;6;Left-Wing Militants
1970;7;22;78;8;1;0;4;6;0;5;Arabs
1970;7;22;217;1;1;0;3;21;0;6;Left-Wing Militants
1970;7;22;217;1;1;0;7;4;0;8;Left-Wing Militants
1970;7;23;145;2;1;0;6;1;0;13;Sandinista National Liberation Front (FSLN)
1970;7;23;217;1;1;0;3;2;1;6;Left-Wing Militants
1970;7;24;217;1;0;0;7;12;0;8;Jewish Defense League (JDL)
1970;7;26;217;1;1;0;3;4;0;6;American Servicemens Union (ASU)
1970;7;27;217;1;1;0;3;1;0;6;Weather Underground Weathermen
1970;7;26;217;1;1;0;3;21;0;6;American Servicemens Union (ASU)
1970;7;26;217;1;1;0;3;16;0;6;American Servicemens Union (ASU)
1970;7;27;217;1;1;0;3;4;0;6;Left-Wing Militants
1970;7;27;217;1;1;0;3;4;0;6;Left-Wing Militants
1970;7;28;218;3;1;0;6;2;0;13;Tupamaros (Uruguay)
1970;7;28;185;8;1;0;3;10;0;6;GAC
1970;7;30;217;1;1;0;3;2;0;6;Weather Underground Weathermen
1970;7;30;217;1;0;0;3;21;0;6;Black Panthers
1970;7;31;218;3;1;0;6;7;0;13;Tupamaros (Uruguay)
1970;7;31;218;3;1;0;6;7;0;13;Tupamaros (Uruguay)
1970;7;31;218;3;1;0;6;2;0;13;Tupamaros (Uruguay)
1970;7;31;11;3;1;0;2;14;0;5;Revolutionary Armed Forces- Argentina (FAR-A)
1970;7;31;217;1;1;0;2;14;0;5;White extremists
1970;8;0;142;8;1;0;2;7;0;5;South Moluccans
1970;8;1;217;1;1;0;3;1;0;6;Weather Underground Weathermen
1970;8;1;21;8;0;0;3;7;0;6;Croatian Nationalists
1970;8;2;217;1;1;0;3;3;1;6;Black Nationalists
1970;8;5;217;1;1;0;3;1;0;6;Left-Wing Militants
1970;8;6;217;1;1;0;2;3;0;5;Black Nationalists
1970;8;7;499;9;1;0;3;2;0;6;SFT
1970;8;7;217;1;1;0;7;2;0;8;Left-Wing Militants
1970;8;7;217;1;1;0;6;2;0;5;Jonathan Jackson Brigade
1970;8;9;11;3;1;0;2;1;0;5;Peronist Armed Forces (FAP)
1970;8;10;217;1;1;0;7;2;0;8;White Panther Party
1970;8;11;603;8;1;0;3;3;0;6;Irish Republican Army (IRA)
1970;8;15;217;1;1;0;1;14;0;5;White extremists
1970;8;17;217;1;1;0;3;14;0;6;Black Panthers
1970;8;17;217;1;1;0;3;4;0;6;Left-Wing Militants
1970;8;18;217;1;0;0;7;12;0;8;Jewish Defense League (JDL)
1970;8;19;218;3;1;0;6;2;0;13;Tupamaros (Uruguay)
1970;8;20;217;1;1;0;3;7;0;6;Revolutionary Action Party
1970;8;20;217;1;1;0;7;2;0;8;Left-Wing Militants
1970;8;20;217;1;1;0;2;3;0;5;Black Nationalists
1970;8;21;218;3;1;0;5;16;0;5;Tupamaros (Uruguay)
1970;8;21;217;1;1;0;7;8;0;8;Student Radicals
1970;8;22;217;1;0;0;3;3;1;6;Black Panthers
1970;8;22;217;1;1;0;7;4;0;8;Left-Wing Militants
1970;8;24;217;1;1;0;3;4;0;6;New Years Gang
1970;8;25;217;1;1;0;7;3;0;8;Left-Wing Militants
1970;8;27;217;1;0;0;7;8;0;8;Student Radicals
1970;8;28;217;1;1;0;3;8;0;6;White extremists
1970;8;28;217;1;1;0;7;4;0;8;Left-Wing Militants
1970;8;29;217;1;1;0;3;7;0;6;Revolutionary Action Party
1970;8;29;217;1;1;0;7;2;0;8;Left-Wing Militants
1970;8;29;217;1;0;0;3;2;1;6;Left-Wing Militants
1970;8;30;217;1;1;0;3;7;0;6;Revolutionary Action Party
1970;8;30;217;1;0;0;7;8;0;8;Student Radicals
1970;8;31;209;10;1;0;3;4;0;6;Turkish Peoples Liberation Army
1970;9;0;102;10;1;0;6;4;0;13;Palestinians
1970;9;0;218;3;1;0;7;1;0;8;Tupamaros (Uruguay)
1970;9;1;217;1;1;0;2;1;0;5;Weather Underground Weathermen
1970;9;2;217;1;1;0;3;3;0;6;Black Nationalists
1970;9;2;217;1;1;0;3;1;0;6;Left-Wing Militants
1970;9;3;217;1;0;0;3;1;0;6;Left-Wing Militants
1970;9;4;218;3;1;0;1;2;0;6;Tupamaros (Uruguay)
1970;9;4;603;8;0;0;3;17;0;6;Irish Republican Army (IRA)
1970;9;4;217;1;0;0;3;1;0;6;Left-Wing Militants
1970;9;4;217;1;0;0;3;2;1;6;Left-Wing Militants
1970;9;5;217;1;1;0;3;3;0;6;Black Nationalists
1970;9;5;217;1;0;0;3;2;0;6;Left-Wing Militants
1970;9;6;362;8;1;0;4;6;0;6;Popular Front for the Liberation of Palestine (PFLP)
1970;9;6;199;8;1;0;4;6;0;13;Popular Front for the Liberation of Palestine (PFLP)
